scenario,carrier_id,timestamp,source_pattern_timestamp,hub_code,hub_name,container_size,demand,supply_return,supply_sea_empty_inbound,supply_total
HACKATHON_DEMO_2026-08-10,CARRIER_F,2026-08-12 04:00,2025-05-07 04:00,UIWANG,의왕ICD(오봉역),20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_A,2026-08-12 04:00,2025-05-07 04:00,UIWANG,의왕ICD(오봉역),40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_B,2026-08-12 04:00,2025-05-07 04:00,UIWANG,의왕ICD(오봉역),40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_C,2026-08-12 04:00,2025-05-07 04:00,UIWANG,의왕ICD(오봉역),40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_D,2026-08-12 04:00,2025-05-07 04:00,UIWANG,의왕ICD(오봉역),40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_E,2026-08-12 04:00,2025-05-07 04:00,UIWANG,의왕ICD(오봉역),40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_F,2026-08-12 04:00,2025-05-07 04:00,UIWANG,의왕ICD(오봉역),40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_A,2026-08-12 04:00,2025-05-07 04:00,BUGANG,부강화물역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_B,2026-08-12 04:00,2025-05-07 04:00,BUGANG,부강화물역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_C,2026-08-12 04:00,2025-05-07 04:00,BUGANG,부강화물역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_D,2026-08-12 04:00,2025-05-07 04:00,BUGANG,부강화물역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_E,2026-08-12 04:00,2025-05-07 04:00,BUGANG,부강화물역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_F,2026-08-12 04:00,2025-05-07 04:00,BUGANG,부강화물역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_A,2026-08-12 04:00,2025-05-07 04:00,BUGANG,부강화물역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_B,2026-08-12 04:00,2025-05-07 04:00,BUGANG,부강화물역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_C,2026-08-12 04:00,2025-05-07 04:00,BUGANG,부강화물역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_D,2026-08-12 04:00,2025-05-07 04:00,BUGANG,부강화물역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_E,2026-08-12 04:00,2025-05-07 04:00,BUGANG,부강화물역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_F,2026-08-12 04:00,2025-05-07 04:00,BUGANG,부강화물역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_A,2026-08-12 04:00,2025-05-07 04:00,YAKMOK,약목역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_B,2026-08-12 04:00,2025-05-07 04:00,YAKMOK,약목역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_C,2026-08-12 04:00,2025-05-07 04:00,YAKMOK,약목역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_D,2026-08-12 04:00,2025-05-07 04:00,YAKMOK,약목역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_E,2026-08-12 04:00,2025-05-07 04:00,YAKMOK,약목역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_F,2026-08-12 04:00,2025-05-07 04:00,YAKMOK,약목역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_A,2026-08-12 04:00,2025-05-07 04:00,YAKMOK,약목역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_B,2026-08-12 04:00,2025-05-07 04:00,YAKMOK,약목역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_C,2026-08-12 04:00,2025-05-07 04:00,YAKMOK,약목역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_D,2026-08-12 04:00,2025-05-07 04:00,YAKMOK,약목역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_E,2026-08-12 04:00,2025-05-07 04:00,YAKMOK,약목역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_F,2026-08-12 04:00,2025-05-07 04:00,YAKMOK,약목역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_A,2026-08-12 04:00,2025-05-07 04:00,BUSAN,부산신항,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_B,2026-08-12 04:00,2025-05-07 04:00,BUSAN,부산신항,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_C,2026-08-12 04:00,2025-05-07 04:00,BUSAN,부산신항,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_D,2026-08-12 04:00,2025-05-07 04:00,BUSAN,부산신항,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_E,2026-08-12 04:00,2025-05-07 04:00,BUSAN,부산신항,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_F,2026-08-12 04:00,2025-05-07 04:00,BUSAN,부산신항,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_A,2026-08-12 04:00,2025-05-07 04:00,BUSAN,부산신항,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_B,2026-08-12 04:00,2025-05-07 04:00,BUSAN,부산신항,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_C,2026-08-12 04:00,2025-05-07 04:00,BUSAN,부산신항,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_D,2026-08-12 04:00,2025-05-07 04:00,BUSAN,부산신항,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_E,2026-08-12 04:00,2025-05-07 04:00,BUSAN,부산신항,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_F,2026-08-12 04:00,2025-05-07 04:00,BUSAN,부산신항,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_A,2026-08-12 04:00,2025-05-07 04:00,DONGSAN,동산역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_B,2026-08-12 04:00,2025-05-07 04:00,DONGSAN,동산역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_C,2026-08-12 04:00,2025-05-07 04:00,DONGSAN,동산역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_D,2026-08-12 04:00,2025-05-07 04:00,DONGSAN,동산역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_E,2026-08-12 04:00,2025-05-07 04:00,DONGSAN,동산역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_F,2026-08-12 04:00,2025-05-07 04:00,DONGSAN,동산역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_A,2026-08-12 04:00,2025-05-07 04:00,DONGSAN,동산역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_B,2026-08-12 04:00,2025-05-07 04:00,DONGSAN,동산역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_C,2026-08-12 04:00,2025-05-07 04:00,DONGSAN,동산역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_D,2026-08-12 04:00,2025-05-07 04:00,DONGSAN,동산역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_E,2026-08-12 04:00,2025-05-07 04:00,DONGSAN,동산역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_F,2026-08-12 04:00,2025-05-07 04:00,DONGSAN,동산역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_A,2026-08-12 04:00,2025-05-07 04:00,GWANGYANG,신광양항,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_B,2026-08-12 04:00,2025-05-07 04:00,GWANGYANG,신광양항,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_C,2026-08-12 04:00,2025-05-07 04:00,GWANGYANG,신광양항,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_D,2026-08-12 04:00,2025-05-07 04:00,GWANGYANG,신광양항,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_E,2026-08-12 04:00,2025-05-07 04:00,GWANGYANG,신광양항,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_F,2026-08-12 04:00,2025-05-07 04:00,GWANGYANG,신광양항,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_A,2026-08-12 04:00,2025-05-07 04:00,GWANGYANG,신광양항,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_B,2026-08-12 04:00,2025-05-07 04:00,GWANGYANG,신광양항,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_C,2026-08-12 04:00,2025-05-07 04:00,GWANGYANG,신광양항,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_D,2026-08-12 04:00,2025-05-07 04:00,GWANGYANG,신광양항,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_E,2026-08-12 04:00,2025-05-07 04:00,GWANGYANG,신광양항,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_F,2026-08-12 04:00,2025-05-07 04:00,GWANGYANG,신광양항,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_A,2026-08-12 05:00,2025-05-07 05:00,UIWANG,의왕ICD(오봉역),20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_B,2026-08-12 05:00,2025-05-07 05:00,UIWANG,의왕ICD(오봉역),20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_C,2026-08-12 05:00,2025-05-07 05:00,UIWANG,의왕ICD(오봉역),20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_D,2026-08-12 05:00,2025-05-07 05:00,UIWANG,의왕ICD(오봉역),20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_E,2026-08-12 05:00,2025-05-07 05:00,UIWANG,의왕ICD(오봉역),20FT,1,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_F,2026-08-12 05:00,2025-05-07 05:00,UIWANG,의왕ICD(오봉역),20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_A,2026-08-12 05:00,2025-05-07 05:00,UIWANG,의왕ICD(오봉역),40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_B,2026-08-12 05:00,2025-05-07 05:00,UIWANG,의왕ICD(오봉역),40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_C,2026-08-12 05:00,2025-05-07 05:00,UIWANG,의왕ICD(오봉역),40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_D,2026-08-12 05:00,2025-05-07 05:00,UIWANG,의왕ICD(오봉역),40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_E,2026-08-12 05:00,2025-05-07 05:00,UIWANG,의왕ICD(오봉역),40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_F,2026-08-12 05:00,2025-05-07 05:00,UIWANG,의왕ICD(오봉역),40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_A,2026-08-12 05:00,2025-05-07 05:00,BUGANG,부강화물역 CY,20FT,1,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_B,2026-08-12 05:00,2025-05-07 05:00,BUGANG,부강화물역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_C,2026-08-12 05:00,2025-05-07 05:00,BUGANG,부강화물역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_D,2026-08-12 05:00,2025-05-07 05:00,BUGANG,부강화물역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_E,2026-08-12 05:00,2025-05-07 05:00,BUGANG,부강화물역 CY,20FT,1,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_F,2026-08-12 05:00,2025-05-07 05:00,BUGANG,부강화물역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_A,2026-08-12 05:00,2025-05-07 05:00,BUGANG,부강화물역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_B,2026-08-12 05:00,2025-05-07 05:00,BUGANG,부강화물역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_C,2026-08-12 05:00,2025-05-07 05:00,BUGANG,부강화물역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_D,2026-08-12 05:00,2025-05-07 05:00,BUGANG,부강화물역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_E,2026-08-12 05:00,2025-05-07 05:00,BUGANG,부강화물역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_F,2026-08-12 05:00,2025-05-07 05:00,BUGANG,부강화물역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_A,2026-08-12 05:00,2025-05-07 05:00,YAKMOK,약목역 CY,20FT,1,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_B,2026-08-12 05:00,2025-05-07 05:00,YAKMOK,약목역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_C,2026-08-12 05:00,2025-05-07 05:00,YAKMOK,약목역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_D,2026-08-12 05:00,2025-05-07 05:00,YAKMOK,약목역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_E,2026-08-12 05:00,2025-05-07 05:00,YAKMOK,약목역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_F,2026-08-12 05:00,2025-05-07 05:00,YAKMOK,약목역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_A,2026-08-12 05:00,2025-05-07 05:00,YAKMOK,약목역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_B,2026-08-12 05:00,2025-05-07 05:00,YAKMOK,약목역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_C,2026-08-12 05:00,2025-05-07 05:00,YAKMOK,약목역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_D,2026-08-12 05:00,2025-05-07 05:00,YAKMOK,약목역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_E,2026-08-12 05:00,2025-05-07 05:00,YAKMOK,약목역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_F,2026-08-12 05:00,2025-05-07 05:00,YAKMOK,약목역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_A,2026-08-12 05:00,2025-05-07 05:00,BUSAN,부산신항,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_B,2026-08-12 05:00,2025-05-07 05:00,BUSAN,부산신항,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_C,2026-08-12 05:00,2025-05-07 05:00,BUSAN,부산신항,20FT,1,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_D,2026-08-12 05:00,2025-05-07 05:00,BUSAN,부산신항,20FT,1,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_E,2026-08-12 05:00,2025-05-07 05:00,BUSAN,부산신항,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_F,2026-08-12 05:00,2025-05-07 05:00,BUSAN,부산신항,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_A,2026-08-12 05:00,2025-05-07 05:00,BUSAN,부산신항,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_B,2026-08-12 05:00,2025-05-07 05:00,BUSAN,부산신항,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_C,2026-08-12 05:00,2025-05-07 05:00,BUSAN,부산신항,40FT,1,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_D,2026-08-12 05:00,2025-05-07 05:00,BUSAN,부산신항,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_E,2026-08-12 05:00,2025-05-07 05:00,BUSAN,부산신항,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_F,2026-08-12 05:00,2025-05-07 05:00,BUSAN,부산신항,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_A,2026-08-12 05:00,2025-05-07 05:00,DONGSAN,동산역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_B,2026-08-12 05:00,2025-05-07 05:00,DONGSAN,동산역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_C,2026-08-12 05:00,2025-05-07 05:00,DONGSAN,동산역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_D,2026-08-12 05:00,2025-05-07 05:00,DONGSAN,동산역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_E,2026-08-12 05:00,2025-05-07 05:00,DONGSAN,동산역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_F,2026-08-12 05:00,2025-05-07 05:00,DONGSAN,동산역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_A,2026-08-12 05:00,2025-05-07 05:00,DONGSAN,동산역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_B,2026-08-12 05:00,2025-05-07 05:00,DONGSAN,동산역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_C,2026-08-12 05:00,2025-05-07 05:00,DONGSAN,동산역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_D,2026-08-12 05:00,2025-05-07 05:00,DONGSAN,동산역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_E,2026-08-12 05:00,2025-05-07 05:00,DONGSAN,동산역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_F,2026-08-12 05:00,2025-05-07 05:00,DONGSAN,동산역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_A,2026-08-12 05:00,2025-05-07 05:00,GWANGYANG,신광양항,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_B,2026-08-12 05:00,2025-05-07 05:00,GWANGYANG,신광양항,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_C,2026-08-12 05:00,2025-05-07 05:00,GWANGYANG,신광양항,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_D,2026-08-12 05:00,2025-05-07 05:00,GWANGYANG,신광양항,20FT,1,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_E,2026-08-12 05:00,2025-05-07 05:00,GWANGYANG,신광양항,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_F,2026-08-12 05:00,2025-05-07 05:00,GWANGYANG,신광양항,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_A,2026-08-12 05:00,2025-05-07 05:00,GWANGYANG,신광양항,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_B,2026-08-12 05:00,2025-05-07 05:00,GWANGYANG,신광양항,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_C,2026-08-12 05:00,2025-05-07 05:00,GWANGYANG,신광양항,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_D,2026-08-12 05:00,2025-05-07 05:00,GWANGYANG,신광양항,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_E,2026-08-12 05:00,2025-05-07 05:00,GWANGYANG,신광양항,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_F,2026-08-12 05:00,2025-05-07 05:00,GWANGYANG,신광양항,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_A,2026-08-12 06:00,2025-05-07 06:00,UIWANG,의왕ICD(오봉역),20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_B,2026-08-12 06:00,2025-05-07 06:00,UIWANG,의왕ICD(오봉역),20FT,1,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_C,2026-08-12 06:00,2025-05-07 06:00,UIWANG,의왕ICD(오봉역),20FT,1,1,0,1
HACKATHON_DEMO_2026-08-10,CARRIER_D,2026-08-12 06:00,2025-05-07 06:00,UIWANG,의왕ICD(오봉역),20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_E,2026-08-12 06:00,2025-05-07 06:00,UIWANG,의왕ICD(오봉역),20FT,1,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_F,2026-08-12 06:00,2025-05-07 06:00,UIWANG,의왕ICD(오봉역),20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_A,2026-08-12 06:00,2025-05-07 06:00,UIWANG,의왕ICD(오봉역),40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_B,2026-08-12 06:00,2025-05-07 06:00,UIWANG,의왕ICD(오봉역),40FT,1,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_C,2026-08-12 06:00,2025-05-07 06:00,UIWANG,의왕ICD(오봉역),40FT,1,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_D,2026-08-12 06:00,2025-05-07 06:00,UIWANG,의왕ICD(오봉역),40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_E,2026-08-12 06:00,2025-05-07 06:00,UIWANG,의왕ICD(오봉역),40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_F,2026-08-12 06:00,2025-05-07 06:00,UIWANG,의왕ICD(오봉역),40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_A,2026-08-12 06:00,2025-05-07 06:00,BUGANG,부강화물역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_B,2026-08-12 06:00,2025-05-07 06:00,BUGANG,부강화물역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_C,2026-08-12 06:00,2025-05-07 06:00,BUGANG,부강화물역 CY,20FT,1,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_D,2026-08-12 06:00,2025-05-07 06:00,BUGANG,부강화물역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_E,2026-08-12 06:00,2025-05-07 06:00,BUGANG,부강화물역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_F,2026-08-12 06:00,2025-05-07 06:00,BUGANG,부강화물역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_A,2026-08-12 06:00,2025-05-07 06:00,BUGANG,부강화물역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_B,2026-08-12 06:00,2025-05-07 06:00,BUGANG,부강화물역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_C,2026-08-12 06:00,2025-05-07 06:00,BUGANG,부강화물역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_D,2026-08-12 06:00,2025-05-07 06:00,BUGANG,부강화물역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_E,2026-08-12 06:00,2025-05-07 06:00,BUGANG,부강화물역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_F,2026-08-12 06:00,2025-05-07 06:00,BUGANG,부강화물역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_A,2026-08-12 06:00,2025-05-07 06:00,YAKMOK,약목역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_B,2026-08-12 06:00,2025-05-07 06:00,YAKMOK,약목역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_C,2026-08-12 06:00,2025-05-07 06:00,YAKMOK,약목역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_D,2026-08-12 06:00,2025-05-07 06:00,YAKMOK,약목역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_E,2026-08-12 06:00,2025-05-07 06:00,YAKMOK,약목역 CY,20FT,1,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_F,2026-08-12 06:00,2025-05-07 06:00,YAKMOK,약목역 CY,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_A,2026-08-12 06:00,2025-05-07 06:00,YAKMOK,약목역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_B,2026-08-12 06:00,2025-05-07 06:00,YAKMOK,약목역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_C,2026-08-12 06:00,2025-05-07 06:00,YAKMOK,약목역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_D,2026-08-12 06:00,2025-05-07 06:00,YAKMOK,약목역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_E,2026-08-12 06:00,2025-05-07 06:00,YAKMOK,약목역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_F,2026-08-12 06:00,2025-05-07 06:00,YAKMOK,약목역 CY,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_A,2026-08-12 06:00,2025-05-07 06:00,BUSAN,부산신항,20FT,2,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_B,2026-08-12 06:00,2025-05-07 06:00,BUSAN,부산신항,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_C,2026-08-12 06:00,2025-05-07 06:00,BUSAN,부산신항,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_D,2026-08-12 06:00,2025-05-07 06:00,BUSAN,부산신항,20FT,1,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_E,2026-08-12 06:00,2025-05-07 06:00,BUSAN,부산신항,20FT,3,1,0,1
HACKATHON_DEMO_2026-08-10,CARRIER_F,2026-08-12 06:00,2025-05-07 06:00,BUSAN,부산신항,20FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_A,2026-08-12 06:00,2025-05-07 06:00,BUSAN,부산신항,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_B,2026-08-12 06:00,2025-05-07 06:00,BUSAN,부산신항,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_C,2026-08-12 06:00,2025-05-07 06:00,BUSAN,부산신항,40FT,0,0,0,0
HACKATHON_DEMO_2026-08-10,CARRIER_D,2026-08-12 06:00,2025-05-07 06:00,BUSAN,부산신항,40FT,0,0,0,0
